Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
CP102278:1947053:-1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.1698	1946295	1947083	-		4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	1946295	1947083
CP102278:3043199:-1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.2726	3042777	3043817	-		Galactose/methyl galactoside ABC transporter, substrate-binding protein MglB (EC 3.6.3.17)	3042777	3043817
CP102278:3043203:1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.2726	3042777	3043817	-		Galactose/methyl galactoside ABC transporter, substrate-binding protein MglB (EC 3.6.3.17)	3042777	3043817
CP102278:3048311:1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.2729	3046699	3048327	-		Two-component response regulator yesN	3046699	3048327
CP102278:1531781:1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.1346	1531473	1531781	-	rplU	LSU ribosomal protein L21p	1531473	1531781
CP102278:1549013:-1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.1361	1548996	1549511	-		FIG01269488: protein, clustered with ribosomal protein L32p	1548996	1549511
CP102278:1549016:1	33043.1681	Coprococcus eutactus ATCC 27759	CP102278	CDS	fig|33043.1681.peg.1361	1548996	1549511	-		FIG01269488: protein, clustered with ribosomal protein L32p	1548996	1549511
CP102280:1718479:1	88431.1239	Dorea longicatena DSM 13814	CP102280	CDS	fig|88431.1239.peg.1651	1718113	1718481	+		IS110 family transposase	1718113	1718481
CP102280:463563:1	88431.1239	Dorea longicatena DSM 13814	CP102280	-1	-1	-1	-1	+	-1	-1	-1	-1
CP102280:563998:1	88431.1239	Dorea longicatena DSM 13814	CP102280	-1	-1	-1	-1	+	-1	-1	-1	-1
CP102280:2885221:-1	88431.1239	Dorea longicatena DSM 13814	CP102280	CDS	fig|88431.1239.peg.2806	2885088	2885867	-		Transcriptional regulator, RpiR family	2885088	2885867
CP132968:169325:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.157	169025	169939	+		hypothetical protein	169025	169939
CP132968:169331:1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.157	169025	169939	+		hypothetical protein	169025	169939
CP132968:550245:1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.519	549420	550247	+	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)	549420	550247
CP132968:1598800:1	649756.3254	Anaerostipes hadrus BA1	CP132968	repeat_region	fig|649756.3254.repeat.57	1598499	1600053	+		repeat region	1598499	1600053
CP132968:407922:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.368	407761	408978	+		hypothetical protein	407761	408978
CP132968:407916:1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.368	407761	408978	+		hypothetical protein	407761	408978
CP132968:2241003:1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.2177	2240136	2241014	+		hypothetical protein	2240136	2241014
CP132968:2734687:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.2652	2733739	2734692	+	nudC	hypothetical protein	2733739	2734692
CP132968:551578:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:239472:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:1561240:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:860136:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:514822:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:551180:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:1424027:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:1488697:1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:2763526:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:535555:1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:2372218:1	649756.3254	Anaerostipes hadrus BA1	CP132968	-1	-1	-1	-1	+	-1	-1	-1	-1
CP132968:2918260:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.2829	2918007	2919608	-		hypothetical protein	2918007	2919608
CP132968:1715134:-1	649756.3254	Anaerostipes hadrus BA1	CP132968	CDS	fig|649756.3254.peg.1693	1715115	1715612	-		TRAP-type C4-dicarboxylate transport system, small permease component	1715115	1715612
CYXV01000001:431713:-1	301302.3	Roseburia faecis	CYXV01000001	CDS	fig|301302.3.peg.448	431563	431820	+		hypothetical protein	431563	431820
CYXV01000001:431354:-1	301302.3	Roseburia faecis	CYXV01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000001:380417:1	301302.3	Roseburia faecis	CYXV01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000001:284642:1	301302.3	Roseburia faecis	CYXV01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000002:318705:1	301302.3	Roseburia faecis	CYXV01000002	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000002:206151:-1	301302.3	Roseburia faecis	CYXV01000002	CDS	fig|301302.3.peg.715	205927	207396	-		Uncharacterized protein BT3327	660463	661932
CYXV01000002:206161:1	301302.3	Roseburia faecis	CYXV01000002	CDS	fig|301302.3.peg.715	205927	207396	-		Uncharacterized protein BT3327	660463	661932
CYXV01000003:245349:-1	301302.3	Roseburia faecis	CYXV01000003	CDS	fig|301302.3.peg.1118	244723	245349	+	purN	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	1064634	1065260
CYXV01000003:186896:-1	301302.3	Roseburia faecis	CYXV01000003	CDS	fig|301302.3.peg.1066	186786	186905	-		hypothetical protein	1006697	1006816
CYXV01000004:167909:-1	301302.3	Roseburia faecis	CYXV01000004	CDS	fig|301302.3.peg.1326	167905	168804	-	argB	N-acetylglutamate kinase (EC 2.7.2.8)	1260667	1261566
CYXV01000004:142555:1	301302.3	Roseburia faecis	CYXV01000004	CDS	fig|301302.3.peg.1301	142531	143637	-		hypothetical protein	1235293	1236399
CYXV01000005:148626:-1	301302.3	Roseburia faecis	CYXV01000005	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000006:87158:1	301302.3	Roseburia faecis	CYXV01000006	CDS	fig|301302.3.peg.1717	86423	87820	+		Sodium/glycine symporter GlyP	1662099	1663496
CYXV01000006:18858:1	301302.3	Roseburia faecis	CYXV01000006	CDS	fig|301302.3.peg.1644	18856	19686	+		hypothetical protein	1594532	1595362
CYXV01000006:4920:1	301302.3	Roseburia faecis	CYXV01000006	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000007:28814:-1	301302.3	Roseburia faecis	CYXV01000007	CDS	fig|301302.3.peg.1861	28706	31657	+		Secreted protein	1811274	1814225
CYXV01000007:181772:1	301302.3	Roseburia faecis	CYXV01000007	CDS	fig|301302.3.peg.2022	181320	182765	+	fliC_1	Flagellin protein FlaA	1963888	1965333
CYXV01000007:40554:1	301302.3	Roseburia faecis	CYXV01000007	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000008:118514:1	301302.3	Roseburia faecis	CYXV01000008	CDS	fig|301302.3.peg.2148	118300	118518	+		hypothetical protein	2097335	2097553
CYXV01000008:167997:1	301302.3	Roseburia faecis	CYXV01000008	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000009:59098:1	301302.3	Roseburia faecis	CYXV01000009	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000011:99218:-1	301302.3	Roseburia faecis	CYXV01000011	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000011:78338:-1	301302.3	Roseburia faecis	CYXV01000011	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000011:78350:1	301302.3	Roseburia faecis	CYXV01000011	CDS	fig|301302.3.peg.2603	78350	79204	-		hypothetical protein	2570377	2571231
CYXV01000011:102520:-1	301302.3	Roseburia faecis	CYXV01000011	CDS	fig|301302.3.peg.2623	102234	103697	-		hypothetical protein	2594261	2595724
CYXV01000013:91498:1	301302.3	Roseburia faecis	CYXV01000013	CDS	fig|301302.3.peg.2894	91339	91512	+		hypothetical protein	2835287	2835460
CYXV01000014:23074:1	301302.3	Roseburia faecis	CYXV01000014	CDS	fig|301302.3.peg.2951	22783	23775	+		Flagellar hook-length control protein FliK	2889805	2890797
CYXV01000015:5373:-1	301302.3	Roseburia faecis	CYXV01000015	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000016:71398:1	301302.3	Roseburia faecis	CYXV01000016	CDS	fig|301302.3.peg.3227	69298	71439	+		hypothetical protein	3143185	3145326
CYXV01000016:75757:-1	301302.3	Roseburia faecis	CYXV01000016	CDS	fig|301302.3.peg.3231	74893	75771	-		NPQTN specific sortase B	3148780	3149658
CYXV01000018:33319:-1	301302.3	Roseburia faecis	CYXV01000018	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000018:60767:1	301302.3	Roseburia faecis	CYXV01000018	CDS	fig|301302.3.peg.3380	60035	60781	-	ramA_1	hypothetical protein	3286315	3287061
CYXV01000020:21078:-1	301302.3	Roseburia faecis	CYXV01000020	-1	-1	-1	-1	+	-1	-1	-1	-1
CYXV01000020:7557:1	301302.3	Roseburia faecis	CYXV01000020	CDS	fig|301302.3.peg.3436	6841	8037	-		hypothetical protein	3347631	3348827
CYXV01000031:94:1	301302.3	Roseburia faecis	CYXV01000031	repeat_region	fig|301302.3.repeat.114	20	127	+		repeat region	3546551	3546658
CYXV01000038:207:1	301302.3	Roseburia faecis	CYXV01000038	-1	-1	-1	-1	+	-1	-1	-1	-1
FNHZ01000002:66708:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1026	65893	66876	+		Electron transport complex protein RnfD	1014611	1015594
FNHZ01000002:66715:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1026	65893	66876	+		Electron transport complex protein RnfD	1014611	1015594
FNHZ01000002:185433:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1142	185347	185529	-		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	1134065	1134247
FNHZ01000002:185436:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1142	185347	185529	-		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	1134065	1134247
FNHZ01000002:229765:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1180	228788	230380	-		Ribonuclease Y	1177506	1179098
FNHZ01000002:188135:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1145	187576	188577	-		Phosphate acetyltransferase (EC 2.3.1.8)	1136294	1137295
FNHZ01000002:188138:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000002	CDS	fig|28052.1495.peg.1145	187576	188577	-		Phosphate acetyltransferase (EC 2.3.1.8)	1136294	1137295
FNHZ01000004:104081:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000004	-1	-1	-1	-1	+	-1	-1	-1	-1
FNHZ01000004:102109:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000004	-1	-1	-1	-1	+	-1	-1	-1	-1
FNHZ01000004:71535:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000004	CDS	fig|28052.1495.peg.1720	70807	71649	-		LSU ribosomal protein L2p (L8e)	1712763	1713605
FNHZ01000004:71544:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000004	CDS	fig|28052.1495.peg.1720	70807	71649	-		LSU ribosomal protein L2p (L8e)	1712763	1713605
FNHZ01000004:241583:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000004	CDS	fig|28052.1495.peg.1858	240520	241911	-		ATP synthase beta chain (EC 3.6.3.14)	1882476	1883867
FNHZ01000005:29914:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000005	-1	-1	-1	-1	+	-1	-1	-1	-1
FNHZ01000005:29972:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000005	-1	-1	-1	-1	+	-1	-1	-1	-1
FNHZ01000007:43545:-1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000007	CDS	fig|28052.1495.peg.2146	42300	45875	+		Pyruvate-flavodoxin oxidoreductase	2310722	2314297
FNHZ01000007:43536:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000007	CDS	fig|28052.1495.peg.2146	42300	45875	+		Pyruvate-flavodoxin oxidoreductase	2310722	2314297
FNHZ01000007:71:1	28052.1495	Lachnospira pectinoschiza strain M83	FNHZ01000007	misc_RNA	fig|28052.1495.rna.60	1	173	+		23S ribosomal RNA . Bacterial LSU	2268423	2268595
HF545616:1649680:1	1160721.7	Ruminococcus bicirculans strain 80/3	HF545616	CDS	fig|1160721.7.peg.1491	1649237	1650568	+		Arginine decarboxylase (EC 4.1.1.19); Lysine decarboxylase (EC 4.1.1.18)	1649237	1650568
HF545616:1649675:-1	1160721.7	Ruminococcus bicirculans strain 80/3	HF545616	CDS	fig|1160721.7.peg.1491	1649237	1650568	+		Arginine decarboxylase (EC 4.1.1.19); Lysine decarboxylase (EC 4.1.1.18)	1649237	1650568
HF545616:778182:-1	1160721.7	Ruminococcus bicirculans strain 80/3	HF545616	-1	-1	-1	-1	+	-1	-1	-1	-1
HF545617:416659:1	1160721.7	Ruminococcus bicirculans strain 80/3	HF545617	-1	-1	-1	-1	+	-1	-1	-1	-1
HF545617:343281:-1	1160721.7	Ruminococcus bicirculans strain 80/3	HF545617	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1593299:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1551	1592966	1593721	+		ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	1592966	1593721
JAJFOJ010000001:2377260:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2330	2376719	2377279	+		ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	2376719	2377279
JAJFOJ010000001:2226914:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.122	2221795	2228077	+		repeat region	2221795	2228077
JAJFOJ010000001:2226914:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	misc_RNA	fig|622312.45.rna.59	2224121	2227015	+		23S ribosomal RNA	2224121	2227015
JAJFOJ010000001:1780943:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.97	1779371	1781832	+		repeat region	1779371	1781832
JAJFOJ010000001:1798119:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1761	1796966	1798210	+		Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily	1796966	1798210
JAJFOJ010000001:2175125:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2153	2174399	2175127	+		Two-component system sensor histidine kinase	2174399	2175127
JAJFOJ010000001:2540916:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2474	2540911	2541054	+		hypothetical protein	2540911	2541054
JAJFOJ010000001:2540923:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2474	2540911	2541054	+		hypothetical protein	2540911	2541054
JAJFOJ010000001:2540919:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2474	2540911	2541054	+		hypothetical protein	2540911	2541054
JAJFOJ010000001:1728439:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1683	1727751	1728443	+		Two-component transcriptional response regulator, OmpR family	1727751	1728443
JAJFOJ010000001:1810297:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1776	1810025	1811338	+		hypothetical protein	1810025	1811338
JAJFOJ010000001:1603511:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1560	1603347	1604231	+		FIG00645039: hypothetical protein with HTH-domain	1603347	1604231
JAJFOJ010000001:1603515:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1560	1603347	1604231	+		FIG00645039: hypothetical protein with HTH-domain	1603347	1604231
JAJFOJ010000001:1606970:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1562	1605489	1607000	+		Arginine decarboxylase (EC 4.1.1.19); Lysine decarboxylase (EC 4.1.1.18); Ornithine decarboxylase (EC 4.1.1.17)	1605489	1607000
JAJFOJ010000001:1606955:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1562	1605489	1607000	+		Arginine decarboxylase (EC 4.1.1.19); Lysine decarboxylase (EC 4.1.1.18); Ornithine decarboxylase (EC 4.1.1.17)	1605489	1607000
JAJFOJ010000001:1978239:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1972	1977688	1980276	+		Two-component system sensor histidine kinase	1977688	1980276
JAJFOJ010000001:2192363:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2166	2191786	2193357	+		hypothetical protein	2191786	2193357
JAJFOJ010000001:2192360:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2166	2191786	2193357	+		hypothetical protein	2191786	2193357
JAJFOJ010000001:1980937:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1973	1980431	1980964	+		G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27)	1980431	1980964
JAJFOJ010000001:110589:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.117	108958	111186	+		hypothetical protein	108958	111186
JAJFOJ010000001:2487501:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2435	2487392	2488933	+	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	2487392	2488933
JAJFOJ010000001:2487523:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2435	2487392	2488933	+	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	2487392	2488933
JAJFOJ010000001:114113:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:200241:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:275664:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:275675:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:373076:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:373078:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:392894:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:674285:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:674302:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:877749:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1206450:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1289373:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1695295:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2091024:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2213954:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2378616:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2378620:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2434094:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2451068:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:181739:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:362071:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1110538:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:883108:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:886580:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2107094:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2175130:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2213913:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:162519:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:777441:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1627163:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:22731:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1698658:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1424564:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1624771:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1624796:1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:519218:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:959368:-1	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
