Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
NC_009614:1236566-1236577-1236809-1236820	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.961	1236521	1236721	+		hypothetical protein	1236521	1236721
NC_009614:1407745-1407756-1407791-1407802	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1093	1407176	1407979	+		Putative anti-sigma factor	1407176	1407979
NC_009614:1417623-1417634-1417859-1417870	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1103	1417580	1418443	+		Glycosyl transferase	1417580	1418443
NC_009614:1532841-1532855-1533068-1533082	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1181	1532618	1534234	+		Sulfate permease	1532618	1534234
NC_009614:1565217-1565230-1565782-1565795	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1203	1564801	1565811	+		Putative anti-sigma factor	1564801	1565811
NC_009614:1650148-1650159-1650724-1650735	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1276	1649138	1651285	+		hypothetical protein	1649138	1651285
NC_009614:1724470-1724481-1724611-1724622	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1333	1723527	1725137	+		hypothetical protein	1723527	1725137
NC_009614:1726194-1726207-1726435-1726448	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1334	1725471	1726430	+		hypothetical protein	1725471	1726430
NC_009614:1726194-1726207-1726435-1726448	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1335	1726427	1727743	+		hypothetical protein	1726427	1727743
NC_009614:1782339-1782350-1782900-1782911	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1386	1779923	1782805	+		TPR-domain-containing protein	1779923	1782805
NC_009614:1782339-1782350-1782900-1782911	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1387	1782829	1784526	+		Putative TonB-dependent receptor	1782829	1784526
NC_009614:1809919-1809932-1810242-1810255	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1413	1809231	1810682	+		Iron-sulfur cluster assembly protein SufB	1809231	1810682
NC_009614:1942371-1942384-1942750-1942763	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1525	1941311	1942822	+		Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	1941311	1942822
NC_009614:1986407-1986420-1986558-1986571	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1563	1986505	1987101	+		Galactoside O-acetyltransferase (EC 2.3.1.18)	1986505	1987101
NC_009614:2091645-2091659-2092070-2092084	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1676	2090482	2093322	+	fkp	L-fucose kinase (EC 2.7.1.52)	2090482	2093322
NC_009614:2093307-2093321-2093748-2093762	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1676	2090482	2093322	+	fkp	L-fucose kinase (EC 2.7.1.52)	2090482	2093322
NC_009614:2101967-2101980-2102376-2102389	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1679	2101294	2102109	+		MotA/TolQ/ExbB proton channel family protein	2101294	2102109
NC_009614:2101967-2101980-2102376-2102389	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1680	2102138	2102743	+		Biopolymer transport protein ExbD/TolR	2102138	2102743
NC_009614:2114139-2114150-2114231-2114242	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1691	2113555	2115021	+		LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)	2113555	2115021
NC_009614:2150800-2150813-2151296-2151309	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1730	2150316	2151476	+		Glucose/galactose transporter	2150316	2151476
NC_009614:2306106-2306121-2306820-2306835	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1859	2305996	2307471	+		hypothetical protein	2305996	2307471
NC_009614:2335708-2335722-2335850-2335864	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1874	2332671	2335970	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2332671	2335970
NC_009614:2359208-2359219-2359295-2359306	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1885	2358669	2359403	+		hypothetical protein	2358669	2359403
NC_009614:2507111-2507137-2507642-2507668	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1996	2507456	2507611	+		hypothetical protein	2507456	2507611
NC_009614:2610582-2610594-2610824-2610836	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2085	2610121	2611392	+		Adenylosuccinate synthetase (EC 6.3.4.4)	2610121	2611392
NC_009614:2628967-2628978-2629180-2629191	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2101	2628284	2629960	+		hypothetical protein	2628284	2629960
NC_009614:2638734-2638745-2638776-2638787	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2107	2636261	2639344	+		CzcABC family efflux RND transporter, transmembrane protein	2636261	2639344
NC_009614:2867708-2867721-2867802-2867815	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2292	2866265	2869795	+		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2866265	2869795
NC_009614:2892249-2892262-2892649-2892662	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2304	2891296	2893329	+		hypothetical protein	2891296	2893329
NC_009614:3137757-3137771-3138037-3138051	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2520	3136520	3138349	+		KtrAB potassium uptake system, integral membrane component KtrB	3136520	3138349
NC_009614:3445535-3445549-3445702-3445716	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2786	3445548	3446141	+		Phosphate transport regulator (distant homolog of PhoU)	3445548	3446141
NC_009614:3456977-3456988-3457166-3457177	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2794	3454166	3458569	+		Two-component system sensor histidine kinase	3454166	3458569
NC_009614:3461380-3461394-3461515-3461529	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2798	3461051	3462400	+		Small-conductance mechanosensitive channel	3461051	3462400
NC_009614:3555957-3555968-3556121-3556132	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2876	3555155	3556603	+		Putative molybdenum transport ATP-binding protein modF	3555155	3556603
NC_009614:388968-388979-389209-389220	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.258	389001	389525	+		Efflux transport system, outer membrane factor (OMF) lipoprotein BT_3905	389001	389525
NC_009614:3974187-3974225-3974345-3974383	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3253	3974138	3974413	+		hypothetical protein	3974138	3974413
NC_009614:4003603-4003614-4004243-4004254	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3275	4002300	4003667	+		Two-component transcriptional response regulator, LuxR family	4002300	4003667
NC_009614:4003603-4003614-4004243-4004254	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3276	4003664	4004995	+		Two-component system sensor histidine kinase	4003664	4004995
NC_009614:405862-405877-406131-406146	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.275	405083	406930	+		TPR-repeat-containing protein	405083	406930
NC_009614:4059715-4059728-4059825-4059838	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3326	4059312	4059746	+		Conserved protein, with a weak D-galactarate dehydratase/altronate hydrolase domain	4059312	4059746
NC_009614:4060024-4060039-4060310-4060325	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3327	4060108	4060266	+		hypothetical protein	4060108	4060266
NC_009614:4174519-4174530-4174614-4174625	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3435	4174511	4175230	+		hypothetical protein	4174511	4175230
NC_009614:4285194-4285205-4285825-4285836	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3538	4285114	4287219	+		Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)	4285114	4287219
NC_009614:4348820-4348834-4348942-4348956	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3599	4347934	4349526	+		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	4347934	4349526
NC_009614:4361006-4361019-4361193-4361206	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3613	4360346	4361437	+		hypothetical protein	4360346	4361437
NC_009614:4509164-4509176-4509383-4509395	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3742	4509301	4510071	+		hypothetical protein	4509301	4510071
NC_009614:4732375-4732388-4732607-4732620	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3943	4731803	4735654	+		Two-component system sensor histidine kinase/response regulator hybrid	4731803	4735654
NC_009614:4800-4814-4926-4940	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3	2585	5131	+		Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)	2585	5131
NC_009614:4802455-4802468-4802800-4802813	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4000	4802042	4803004	+		Glutaminase (EC 3.5.1.2)	4802042	4803004
NC_009614:4873695-4873708-4874187-4874200	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4065	4873781	4874146	+		Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	4873781	4874146
NC_009614:4873695-4873708-4874187-4874200	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4066	4874153	4875328	+		Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)	4874153	4875328
NC_009614:4908672-4908685-4908926-4908939	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4098	4908435	4909322	+		Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	4908435	4909322
NC_009614:5005247-5005260-5005308-5005321	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4181	5005075	5008260	+		putative Tricorn-like protease	5005075	5008260
NC_009614:639132-639145-639215-639228	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.464	638745	639509	+		Phospholipid ABC transporter ATP-binding protein MlaF	638745	639509
NC_009614:808025-808036-808299-808310	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.584	807349	808500	+		Putative helicase	807349	808500
NC_009614:8329-8343-8428-8442	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.5	8373	8726	+		Dihydroneopterin aldolase (EC 4.1.2.25)	8373	8726
NC_009614:851337-851350-851964-851977	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.614	850619	851872	+		L-rhamnose isomerase (EC 5.3.1.14)	850619	851872
NC_009614:932683-932694-933169-933180	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.680	931587	932741	+		hypothetical protein	931587	932741
NC_009614:932683-932694-933169-933180	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.681	932804	933715	+		hypothetical protein	932804	933715
NC_009614:1067847-1067864-1068141-1068158	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1073830-1073850-1073882-1073902	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1157813-1157828-1157947-1157962	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1173450-1173468-1173500-1173518	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:125063-125078-125131-125146	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1644895-1644921-1645081-1645107	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1899884-1899896-1899952-1899964	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1958236-1958253-1958423-1958440	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2015668-2015693-2015977-2016002	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2270530-2270561-2270605-2270636	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2283108-2283127-2283195-2283214	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2330996-2331009-2331125-2331138	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2368443-2368459-2368491-2368507	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2439791-2439820-2439888-2439917	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2576564-2576582-2576620-2576638	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:2612696-2612712-2613076-2613092	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3067522-3067547-3067707-3067732	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3226729-3226746-3227046-3227063	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3340728-3340745-3340786-3340803	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3406667-3406690-3406916-3406939	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3476006-3476028-3476068-3476090	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:348986-349009-349712-349735	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:3735867-3735893-3736043-3736069	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4319739-4319757-4319807-4319825	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4376293-4376320-4376469-4376496	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4486750-4486777-4486813-4486840	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:4496771-4496784-4496824-4496837	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:470316-470328-470379-470391	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:501075-501097-501190-501212	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:5162887-5162899-5162956-5162968	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:575281-575301-575345-575365	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:656212-656229-656271-656288	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:72337-72351-72386-72400	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:834605-834617-834738-834750	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:983600-983625-983911-983936	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_009614:1095352-1095365-1095782-1095795	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.824	1095314	1095871	-	rplE	LSU ribosomal protein L5p (L11e)	1095314	1095871
NC_009614:1136619-1136633-1136763-1136777	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.864	1134080	1138120	-		Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	1134080	1138120
NC_009614:129387-129400-129756-129769	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.95	129411	130328	-		Uncharacterized protein clustered with Type I restriction-modification system	129411	130328
NC_009614:1308269-1308283-1308964-1308978	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1023	1308201	1311188	-		Protein translocase subunit SecD / Protein translocase subunit SecF	1308201	1311188
NC_009614:150518-150529-150829-150840	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.110	149048	150859	-		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	149048	150859
NC_009614:150842-150855-151238-151251	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.110	149048	150859	-		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	149048	150859
NC_009614:150842-150855-151238-151251	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.111	150877	154278	-		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	150877	154278
NC_009614:1637344-1637358-1637940-1637954	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1263	1635867	1637567	-		Inner membrane protein YqiK	1635867	1637567
NC_009614:1637344-1637358-1637940-1637954	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1264	1637593	1638126	-		hypothetical protein	1637593	1638126
NC_009614:1705415-1705427-1705692-1705704	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1318	1702121	1706008	-		Two-component system sensor histidine kinase/response regulator hybrid	1702121	1706008
NC_009614:1736158-1736171-1736323-1736336	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1342	1735775	1736866	-		Integrase	1735775	1736866
NC_009614:1746696-1746709-1747108-1747121	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1350	1746600	1747169	-		hypothetical protein	1746600	1747169
NC_009614:1818023-1818037-1818124-1818138	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1421	1817318	1819252	-		Putative isomerase	1817318	1819252
NC_009614:1946168-1946179-1946435-1946446	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1528	1945028	1946278	-		putative secreted tripeptidyl aminopeptidase	1945028	1946278
NC_009614:1978593-1978607-1978712-1978726	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1557	1977712	1979130	-		Alkaline phosphatase (EC 3.1.3.1)	1977712	1979130
NC_009614:2093307-2093321-2093748-2093762	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1677	2093309	2094448	-		Glycerate kinase (EC 2.7.1.31)	2093309	2094448
NC_009614:222536-222547-222826-222837	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.152	221921	222682	-		5'-nucleotidase (EC 3.1.3.5)	221921	222682
NC_009614:2253275-2253288-2253520-2253533	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1824	2252836	2253858	-		NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	2252836	2253858
NC_009614:2259495-2259507-2259819-2259831	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1829	2258567	2259907	-	trkA	Trk potassium uptake system protein TrkA	2258567	2259907
NC_009614:2500325-2500336-2500731-2500742	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.1990	2499572	2501380	-		hypothetical protein	2499572	2501380
NC_009614:2844170-2844186-2844776-2844792	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2277	2844012	2847308	-		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	2844012	2847308
NC_009614:2983511-2983522-2983563-2983574	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2383	2982943	2983761	-		Transglycosylase	2982943	2983761
NC_009614:299742-299756-299908-299922	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.197	299550	299939	-		L-fucose mutarotase (EC 5.1.3.29)	299550	299939
NC_009614:3048323-3048336-3048481-3048494	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2445	3048064	3048411	-		Thioredoxin	3048064	3048411
NC_009614:3151246-3151260-3151394-3151408	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2530	3149818	3152328	-		Recombination inhibitory protein MutS2	3149818	3152328
NC_009614:3217291-3217305-3217461-3217475	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2598	3217196	3218377	-		Sodium/glutamate symporter	3217196	3218377
NC_009614:3246716-3246727-3246941-3246952	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2625	3246409	3247413	-		Phosphate starvation-inducible protein PhoH, predicted ATPase	3246409	3247413
NC_009614:3348622-3348648-3349007-3349033	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2718	3348839	3348988	-		hypothetical protein	3348839	3348988
NC_009614:3397784-3397796-3398021-3398033	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.2757	3397560	3398963	-		Glycosyltransferase	3397560	3398963
NC_009614:365043-365054-365529-365540	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.242	363828	366992	-		RND efflux system, inner membrane transporter	363828	366992
NC_009614:3835188-3835201-3835273-3835286	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3123	3834241	3835905	-		Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	3834241	3835905
NC_009614:4160326-4160337-4160637-4160648	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3419	4159967	4160632	-		hypothetical protein	4159967	4160632
NC_009614:430142-430155-430313-430326	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.299	429649	430272	-		Putative TonB-dependent receptor	429649	430272
NC_009614:4317823-4317837-4317988-4318002	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3565	4317092	4317919	-		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	4317092	4317919
NC_009614:4386091-4386102-4386611-4386622	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3638	4386033	4387565	-		Carbon-nitrogen hydrolase	4386033	4387565
NC_009614:4433934-4433947-4434161-4434174	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3673	4433703	4434842	-		Efflux ABC transporter, permease protein	4433703	4434842
NC_009614:4438626-4438642-4439303-4439319	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3677	4438619	4440733	-		hypothetical protein	4438619	4440733
NC_009614:452401-452415-453005-453019	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.312	452045	452626	-		RNA polymerase ECF-type sigma factor	452045	452626
NC_009614:452401-452415-453005-453019	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.313	452666	454300	-		Bis-ABC ATPase YheS.2	452666	454300
NC_009614:4533598-4533614-4533919-4533935	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3764	4533358	4535088	-		hypothetical protein	4533358	4535088
NC_009614:4708097-4708110-4708446-4708459	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3917	4707936	4708139	-		Twin-arginine translocation protein TatA	4707936	4708139
NC_009614:4708097-4708110-4708446-4708459	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3918	4708148	4708267	-		hypothetical protein	4708148	4708267
NC_009614:4708097-4708110-4708446-4708459	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.3919	4708287	4708730	-		hypothetical protein	4708287	4708730
NC_009614:4912304-4912317-4912588-4912601	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4101	4912075	4913163	-		Type II restriction enzyme HpaII (EC 3.1.21.4)	4912075	4913163
NC_009614:5043902-5043913-5044023-5044034	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4211	5043014	5044072	-		A/G-specific adenine glycosylase (EC 3.2.2.-)	5043014	5044072
NC_009614:5084844-5084857-5085299-5085312	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4245	5084522	5087026	-		beta-galactosidase (EC 3.2.1.23)	5084522	5087026
NC_009614:5091767-5091780-5092128-5092141	435590.9	Bacteroides vulgatus ATCC 8482	NC_009614	CDS	fig|435590.9.peg.4248	5091359	5092573	-		N-acetylneuraminate mutarotase	5091359	5092573
